customer_key,customer_number,customer_name,age,customer_segment,last_order_date,recency,total_orders,total_sales,Avg_order_value,Avg_monthly_spends,total_quantity,total_products,lifespan
9447,AW00020446,Clayton Rai,66,VIP,2013-07-18,153,2,6029,3014,3014,3,3,21
9448,AW00020447,Jodi Goel,65,VIP,2013-07-26,153,2,6035,3017,3017,4,4,21
9449,AW00020448,JÔö£┬«sus Blanco,59,VIP,2013-07-08,153,2,6044,3022,3022,5,5,20
9450,AW00020449,Rachel Walker,45,NEW,2013-07-10,153,1,10,10,10,1,1,0
9451,AW00020450,Edwin Tang,64,VIP,2013-07-10,153,2,6021,3010,3010,2,2,20
9452,AW00020451,Kelli Anand,64,VIP,2013-07-16,153,2,6054,3027,3027,3,3,20
9453,AW00020452,Kelli Xie,52,VIP,2013-07-11,153,2,6157,3078,3078,6,6,20
9454,AW00020453,Bryant Arun,57,NEW,2013-02-01,158,1,21,21,21,1,1,0
9455,AW00020454,Fernando Martinez,63,NEW,2013-06-30,154,1,23,23,23,2,2,0
9456,AW00020455,Bruce Blanco,57,NEW,2014-01-19,147,1,23,23,23,2,2,0
9457,AW00020456,Alfredo Ramos,63,VIP,2013-07-27,153,2,6029,3014,3014,3,3,20
9458,AW00020457,Alexandra Morris,41,NEW,2013-05-28,155,1,74,74,74,4,4,0
9459,AW00020458,Erick Subram,46,NEW,2013-04-29,156,1,50,50,50,3,3,0
9460,AW00020459,Maria Barnes,46,NEW,2013-07-29,153,1,1155,1155,1155,2,2,0
9461,AW00020460,Wesley Zeng,51,NEW,2013-02-10,158,1,21,21,21,1,1,0
9462,AW00020461,Mackenzie Nelson,55,NEW,2013-06-01,154,1,2492,2492,2492,4,4,0
9463,AW00020462,Haley Mitchell,54,NEW,2013-06-09,154,1,2512,2512,2512,4,4,0
9464,AW00020463,Jasmine Bryant,63,NEW,2013-07-19,153,1,1147,1147,1147,3,3,0
9465,AW00020464,Amy Lu,64,NEW,2013-06-23,154,1,23,23,23,3,3,0
9466,AW00020465,Isabel Henderson,58,NEW,2013-06-05,154,1,2515,2515,2515,4,4,0
9467,AW00020466,Benjamin Jai,58,NEW,2014-01-20,147,1,15,15,15,2,2,0
9468,AW00020467,Gabrielle Bennett,65,NEW,2013-10-21,150,1,17,17,17,3,3,0
9469,AW00020468,Olivia Richardson,65,REGULAR,2013-11-18,149,2,3169,1584,1584,2,2,19
9470,AW00020469,Manuel Suri,65,NEW,2013-12-17,148,1,50,50,50,3,3,0
9471,AW00020470,Melissa Gonzales,59,REGULAR,2013-11-12,149,2,4408,2204,2204,5,5,19
9472,AW00020471,Carlos Gonzalez,89,NEW,2013-12-02,148,1,74,74,74,3,3,0
9473,AW00020472,Edward Coleman,50,NEW,2013-06-27,154,1,2482,2482,2482,4,4,0
9474,AW00020473,Mason Rivera,56,NEW,2014-01-26,147,1,15,15,15,2,2,0
9475,AW00020474,Edward Turner,50,NEW,2013-07-29,153,1,50,50,50,3,3,0
9476,AW00020475,Blake Martinez,55,NEW,2013-06-10,154,1,15,15,15,2,2,0
9477,AW00020476,Destiny Long,55,NEW,2013-06-02,154,1,2521,2521,2521,5,5,0
9478,AW00020477,Brandon Washington,56,NEW,2013-07-07,153,1,69,69,69,3,3,0
9479,AW00020478,Jonathan Moore,51,NEW,2013-05-12,155,1,96,96,96,3,3,0
9480,AW00020479,Andrew Jackson,51,NEW,2013-10-12,150,1,86,86,86,2,2,0
9481,AW00020480,Carlos Cox,53,NEW,2013-07-17,153,1,1155,1155,1155,2,2,0
9482,AW00020481,Jordan Edwards,53,NEW,2013-07-27,153,1,1170,1170,1170,2,2,0
9483,AW00020482,Gina Diaz,53,NEW,2013-06-25,154,1,2443,2443,2443,1,1,0
9484,AW00020483,Austin Kumar,59,REGULAR,2013-12-24,148,2,4400,2200,2200,4,4,19
9485,AW00020484,Gabriella Morgan,79,NEW,2013-07-21,153,1,1151,1151,1151,4,4,0
9486,AW00020485,Richard Reed,67,NEW,2013-07-08,153,1,15,15,15,2,2,0
9487,AW00020486,Jack Butler,78,NEW,2013-09-21,151,1,50,50,50,3,3,0
9488,AW00020487,Alexander White,79,NEW,2013-05-01,155,1,10,10,10,1,1,0
9489,AW00020488,Cassidy Foster,79,NEW,2013-11-22,149,1,15,15,15,2,2,0
9490,AW00020489,Jacob Davis,73,NEW,2013-04-23,156,1,50,50,50,3,3,0
9491,AW00020490,Kaylee Roberts,78,NEW,2013-12-30,148,1,50,50,50,3,3,0
9492,AW00020491,Dakota Perry,78,NEW,2014-01-05,147,1,24,24,24,3,3,0
9493,AW00020492,Madison Martin,78,NEW,2013-01-31,159,1,72,72,72,2,2,0
9494,AW00020493,Matthew Jackson,72,NEW,2013-11-14,149,1,24,24,24,3,3,0
9495,AW00020494,Jesse Peterson,67,NEW,2013-03-04,157,1,15,15,15,2,2,0
9496,AW00020495,Wesley Wang,77,NEW,2013-06-18,154,1,2482,2482,2482,4,4,0
9497,AW00020496,Jada Roberts,77,NEW,2013-07-22,153,1,2478,2478,2478,2,2,0
9498,AW00020497,Francisco Javier CastrejÔö£Ôöén,77,NEW,2013-02-28,158,1,70,70,70,1,1,0
9499,AW00020498,Miguel Phillips,77,NEW,2013-07-30,153,1,13,13,13,2,2,0
9500,AW00020499,Christian Robinson,71,NEW,2014-01-11,147,1,55,55,55,2,2,0
9501,AW00020500,Morgan Butler,77,NEW,2013-04-23,156,1,69,69,69,2,2,0
9502,AW00020501,Morgan Nelson,76,NEW,2013-07-28,153,1,65,65,65,2,2,0
9503,AW00020502,John Harris,77,NEW,2013-04-20,156,1,65,65,65,2,2,0
9504,AW00020503,Tony Jai,76,NEW,2013-04-17,156,1,15,15,15,2,2,0
9505,AW00020504,Rakesh Tangirala,75,NEW,2013-09-05,151,1,120,120,120,4,4,0
9506,AW00020505,Alexa Cox,76,NEW,2013-04-04,156,1,65,65,65,3,3,0
9507,AW00020506,Paige Bradley,76,NEW,2013-03-03,157,1,69,69,69,3,3,0
9508,AW00020507,Joshua Anderson,65,NEW,2013-06-14,154,1,50,50,50,3,3,0
9509,AW00020508,Logan Robinson,75,NEW,2013-12-31,148,1,22,22,22,1,1,0
9510,AW00020509,Alexandria Murphy,76,NEW,2013-05-01,155,1,10,10,10,1,1,0
9511,AW00020510,Caitlin Cox,74,NEW,2014-01-11,147,1,73,73,73,3,3,0
9512,AW00020511,Matthew Taylor,74,NEW,2013-11-18,149,1,15,15,15,2,2,0
9513,AW00020512,Sydney Parker,74,NEW,2013-03-26,157,1,10,10,10,1,1,0
9514,AW00020513,Joseph Smith,74,NEW,2013-03-29,157,1,74,74,74,4,4,0
9515,AW00020514,Hannah Griffin,74,NEW,2013-09-25,151,1,50,50,50,3,3,0
9516,AW00020515,Jenna Edwards,74,NEW,2013-06-20,154,1,74,74,74,4,4,0
9517,AW00020516,Gabriel Russell,73,NEW,2013-10-12,150,1,15,15,15,2,2,0
9518,AW00020517,Amber Edwards,73,NEW,2013-06-20,154,1,77,77,77,2,2,0
9519,AW00020518,Desiree Sanz,68,NEW,2013-08-14,152,1,50,50,50,3,3,0
9520,AW00020519,Trevor Diaz,73,NEW,2013-11-29,149,1,55,55,55,4,4,0
9521,AW00020520,Cassandra Srini,73,NEW,2013-03-29,157,1,15,15,15,2,2,0
9522,AW00020521,Gina Carlson,72,NEW,2013-12-07,148,1,25,25,25,4,4,0
9523,AW00020522,Kevin Parker,72,NEW,2013-08-16,152,1,45,45,45,2,2,0
9524,AW00020523,Emma Howard,73,NEW,2013-11-27,149,1,15,15,15,2,2,0
9525,AW00020524,Angelica Jenkins,66,NEW,2013-05-28,155,1,69,69,69,3,3,0
9526,AW00020525,James Kumar,66,NEW,2013-07-10,153,1,1155,1155,1155,2,2,0
9527,AW00020526,Brittany Alexander,66,NEW,2013-07-27,153,1,1170,1170,1170,2,2,0
9528,AW00020527,Sydney Harris,72,NEW,2013-07-22,153,1,2478,2478,2478,2,2,0
9529,AW00020528,Mason Adams,70,NEW,2013-03-06,157,1,64,64,64,3,3,0
9530,AW00020529,Destiny Jackson,70,NEW,2013-07-06,153,1,1174,1174,1174,2,2,0
9531,AW00020530,Mariah Jenkins,71,NEW,2013-04-30,156,1,104,104,104,4,4,0
9532,AW00020531,James Young,71,NEW,2013-11-23,149,1,65,65,65,3,3,0
9533,AW00020532,Joan Watson,65,NEW,2013-12-09,148,1,93,93,93,4,4,0
9534,AW00020533,Luis Perry,70,NEW,2013-08-04,152,1,32,32,32,4,4,0
9535,AW00020534,Dalton Lopez,60,NEW,2013-09-18,151,1,24,24,24,3,3,0
9536,AW00020535,Riley Torres,54,NEW,2013-10-20,150,1,15,15,15,2,2,0
9537,AW00020536,Taylor Gray,71,NEW,2013-10-20,150,1,24,24,24,3,3,0
9538,AW00020537,Thomas Evans,71,NEW,2013-01-29,159,1,24,24,24,3,3,0
9539,AW00020538,Hailey Bennett,64,NEW,2013-10-11,150,1,69,69,69,3,3,0
9540,AW00020539,Luis Baker,69,NEW,2013-09-23,151,1,15,15,15,2,2,0
9541,AW00020540,Jasmine Flores,70,NEW,2013-12-07,148,1,10,10,10,1,1,0
9542,AW00020541,Allison Hernandez,69,NEW,2013-07-07,153,1,1174,1174,1174,2,2,0
9543,AW00020542,Hailey Green,70,NEW,2013-08-15,152,1,93,93,93,4,4,0
9544,AW00020543,Seth Miller,64,NEW,2013-07-30,153,1,2492,2492,2492,4,4,0
9545,AW00020544,Dalton Hall,68,NEW,2013-07-06,153,1,2457,2457,2457,3,3,0
9546,AW00020545,Vanessa Butler,68,NEW,2013-08-14,152,1,2542,2542,2542,5,5,0
9547,AW00020546,Ruth Fernandez,68,REGULAR,2013-11-14,149,2,3246,1623,1623,6,6,18
9548,AW00020547,Ethan Chen,67,NEW,2013-09-04,151,1,57,57,57,2,2,0
9549,AW00020548,Phillip Rodriguez,63,REGULAR,2013-11-21,149,2,3132,1566,1566,5,5,19
9550,AW00020549,Jennifer Morris,64,REGULAR,2013-10-29,150,2,3105,1552,1552,3,3,18
9551,AW00020550,Mohamed Pal,47,NEW,2013-05-10,155,1,25,25,25,1,1,0
9552,AW00020551,Daisy Blanco,64,NEW,2014-01-25,147,1,65,65,65,3,3,0
9553,AW00020552,Heather Liang,58,REGULAR,2013-12-03,148,2,3034,1517,1517,4,4,30
9554,AW00020553,Damien Xie,64,NEW,2013-11-24,149,1,2355,2355,2355,2,2,0
9555,AW00020554,Donna Tang,65,NEW,2013-04-27,156,1,35,35,35,2,2,0
9556,AW00020555,Kelvin Raje,64,REGULAR,2013-11-07,149,2,3154,1577,1577,4,4,19
9557,AW00020556,Glenn Sun,59,REGULAR,2013-11-02,149,2,3125,1562,1562,3,3,19
9558,AW00020557,Lindsay Lal,64,NEW,2013-10-06,150,1,65,65,65,3,3,0
9559,AW00020558,Brianna Stewart,65,REGULAR,2013-12-12,148,2,3019,1509,1509,2,2,29
9560,AW00020559,Isabella Diaz,65,NEW,2013-03-15,157,1,75,75,75,2,2,0
9561,AW00020560,Mindy Raji,49,REGULAR,2013-11-06,149,2,3162,1581,1581,6,6,19
9562,AW00020561,Willie Liu,66,REGULAR,2013-12-19,148,2,3139,1569,1569,3,3,28
9563,AW00020562,Jim Rodman,60,REGULAR,2013-12-22,148,2,2994,1497,1497,2,2,28
9564,AW00020563,Kendra Blanco,76,NEW,2013-06-13,154,1,35,35,35,2,2,0
9565,AW00020564,Jessie Gao,76,REGULAR,2013-12-05,148,2,3059,1529,1529,4,4,28
9566,AW00020565,Tasha Yuan,77,NEW,2013-07-09,153,1,65,65,65,3,3,0
9567,AW00020566,George Mehta,76,NEW,2013-07-07,153,1,27,27,27,2,2,0
9568,AW00020567,Nicolas Anand,64,REGULAR,2013-12-01,148,2,3074,1537,1537,3,3,25
9569,AW00020568,Dustin Raji,75,NEW,2013-05-28,155,1,29,29,29,2,2,0
9570,AW00020569,Patricia Patel,69,REGULAR,2013-12-13,148,2,3114,1557,1557,5,5,25
9571,AW00020570,George Martinez,69,NEW,2013-04-17,156,1,115,115,115,4,4,0
9572,AW00020571,Allison Gray,74,NEW,2013-10-06,150,1,25,25,25,1,1,0
9573,AW00020572,Caroline Diaz,67,NEW,2013-08-19,152,1,79,79,79,4,4,0
9574,AW00020573,Megan Ward,51,NEW,2013-11-19,149,1,2415,2415,2415,2,2,0
9575,AW00020574,Brett Patel,66,NEW,2013-04-29,156,1,39,39,39,2,2,0
9576,AW00020575,Stacey Cai,67,REGULAR,2013-12-15,148,2,3095,1547,1547,6,6,24
9577,AW00020576,Johnathan Kapoor,67,REGULAR,2013-12-03,148,2,3148,1574,1574,4,4,23
9578,AW00020577,Sheila Romero,66,REGULAR,2013-12-04,148,2,3080,1540,1540,3,3,24
9579,AW00020578,Martin Kapoor,68,NEW,2013-12-20,148,1,31,31,31,3,3,0
9580,AW00020579,Alexandra King,62,NEW,2013-12-03,148,1,25,25,25,1,1,0
9581,AW00020580,Ernest Huang,63,NEW,2013-03-13,157,1,37,37,37,3,3,0
9582,AW00020581,Ruth Sanchez,68,NEW,2013-11-01,149,1,2440,2440,2440,2,2,0
9583,AW00020582,Desiree Bradley,68,NEW,2013-07-27,153,1,142,142,142,5,5,0
9584,AW00020583,Kristen Wang,53,NEW,2013-06-08,154,1,70,70,70,3,3,0
9585,AW00020584,Molly Schmidt,70,REGULAR,2013-11-25,149,2,3140,1570,1570,4,4,19
9586,AW00020585,Emily Lee,64,NEW,2013-08-27,152,1,32,32,32,3,3,0
9587,AW00020586,Clayton Zhao,65,NEW,2013-05-29,155,1,25,25,25,1,1,0
9588,AW00020587,Shannon Johnston,70,NEW,2013-11-02,149,1,2379,2379,2379,5,5,0
9589,AW00020588,Nancy Raman,71,NEW,2013-02-19,158,1,27,27,27,2,2,0
9590,AW00020589,Mackenzie Rogers,71,NEW,2013-11-10,149,1,2345,2345,2345,4,4,0
9591,AW00020590,Todd Zhang,72,REGULAR,2013-11-15,149,2,3127,1563,1563,4,4,19
9592,AW00020591,Kara Tang,72,NEW,2013-02-26,158,1,70,70,70,3,3,0
9593,AW00020592,Jorge Liu,71,REGULAR,2013-12-15,148,2,3113,1556,1556,4,4,23
9594,AW00020593,Joel Jordan,72,NEW,2013-08-28,152,1,31,31,31,3,3,0
9595,AW00020594,Arthur Torres,73,NEW,2013-03-30,157,1,43,43,43,3,3,0
9596,AW00020595,Karla Andersen,73,NEW,2013-07-10,153,1,70,70,70,3,3,0
9597,AW00020596,Janet Ramos,72,NEW,2013-03-29,157,1,32,32,32,3,3,0
9598,AW00020597,Carly Beck,73,NEW,2013-06-10,154,1,120,120,120,4,4,0
9599,AW00020598,Jackson Powell,74,REGULAR,2013-11-13,149,2,3100,1550,1550,3,3,18
9600,AW00020599,Kyle Wang,74,NEW,2013-08-13,152,1,32,32,32,3,3,0
9601,AW00020600,Dennis Hu,40,VIP,2013-07-18,153,2,6056,3028,3028,3,3,20
9602,AW00020601,Carrie Munoz,45,NEW,2014-01-28,147,1,80,80,80,3,3,0
9603,AW00020602,Casey Moreno,44,NEW,2013-04-10,156,1,80,80,80,3,3,0
9604,AW00020603,Henry Sullivan,45,NEW,2013-04-22,156,1,23,23,23,2,2,0
9605,AW00020604,Harold Martinez,47,NEW,2013-08-31,152,1,94,94,94,2,2,0
9606,AW00020605,Kevin Yang,40,NEW,2013-04-25,156,1,84,84,84,4,4,0
9607,AW00020606,Jocelyn Coleman,46,VIP,2013-07-19,153,2,6054,3027,3027,3,3,20
9608,AW00020607,Donna Raje,46,NEW,2013-12-15,148,1,23,23,23,2,2,0
9609,AW00020608,Cara Hu,47,VIP,2013-07-27,153,2,6035,3017,3017,4,4,20
9610,AW00020609,Fernando Bryant,48,VIP,2013-07-04,153,2,6117,3058,3058,6,6,20
9611,AW00020610,Jessie Zhou,42,VIP,2013-07-23,153,2,6021,3010,3010,2,2,20
9612,AW00020611,Carla Sullivan,47,VIP,2013-07-28,153,2,6021,3010,3010,2,2,21
9613,AW00020612,Colin Yang,48,VIP,2013-07-06,153,2,6060,3030,3030,5,5,20
9614,AW00020613,Lindsay Raje,47,VIP,2013-07-15,153,2,6056,3028,3028,3,3,20
9615,AW00020614,Gregory Shan,47,VIP,2013-07-11,153,2,6035,3017,3017,4,4,20
9616,AW00020615,Laura Wu,47,VIP,2013-07-03,153,2,6060,3030,3030,5,5,20
9617,AW00020616,Kristi Serrano,48,VIP,2013-07-03,153,2,6093,3046,3046,5,5,20
9618,AW00020617,Chloe Johnson,43,VIP,2013-08-18,152,2,6058,3029,3029,4,4,20
9619,AW00020618,Marie Rubio,49,NEW,2013-03-05,157,1,21,21,21,1,1,0
9620,AW00020619,Maurice Raji,50,NEW,2013-11-05,149,1,75,75,75,3,3,0
9621,AW00020620,Victoria Cook,50,VIP,2013-08-24,152,2,6044,3022,3022,5,5,20
9622,AW00020621,Meredith Alonso,49,VIP,2013-08-07,152,2,6117,3058,3058,6,6,20
9623,AW00020622,Jerome Suarez,49,VIP,2013-08-11,152,2,6139,3069,3069,5,5,20
9624,AW00020623,Ruth Garcia,49,VIP,2013-08-24,152,2,6093,3046,3046,5,5,20
9625,AW00020624,Deborah Shan,50,VIP,2013-08-26,152,2,6021,3010,3010,2,2,20
9626,AW00020625,Rafael Yuan,44,VIP,2013-08-08,152,2,6029,3014,3014,3,3,20
9627,AW00020626,Jarrod Sara,44,VIP,2013-08-15,152,2,6038,3019,3019,4,4,20
9628,AW00020627,Theresa Navarro,51,VIP,2013-08-23,152,2,6044,3022,3022,5,5,20
9629,AW00020628,Rodney Gutierrez,45,VIP,2013-08-05,152,2,6056,3028,3028,3,3,20
9630,AW00020629,Bonnie Raje,51,VIP,2013-07-31,153,2,6060,3030,3030,5,5,19
9631,AW00020630,Diane Alonso,51,NEW,2013-11-01,149,1,75,75,75,3,3,0
9632,AW00020631,Gerald Dominguez,50,NEW,2013-06-29,154,1,72,72,72,4,4,0
9633,AW00020632,Marcus Stewart,51,NEW,2013-09-25,151,1,22,22,22,1,1,0
9634,AW00020633,Luke Collins,57,NEW,2013-10-04,150,1,69,69,69,3,3,0
9635,AW00020634,Stephanie Bryant,56,NEW,2013-04-07,156,1,10,10,10,1,1,0
9636,AW00020635,Nathan Young,57,NEW,2013-07-15,153,1,50,50,50,3,3,0
9637,AW00020636,Olivia Patterson,51,NEW,2013-03-06,157,1,15,15,15,2,2,0
9638,AW00020637,John Brown,65,NEW,2013-05-12,155,1,10,10,10,1,1,0
9639,AW00020638,Thomas Collins,64,NEW,2013-08-12,152,1,2478,2478,2478,3,3,0
9640,AW00020639,Emily Ross,65,NEW,2013-08-19,152,1,2466,2466,2466,4,4,0
9641,AW00020640,Noah Turner,65,NEW,2013-08-17,152,1,2498,2498,2498,2,2,0
9642,AW00020641,Isabella Robinson,59,NEW,2013-09-17,151,1,2457,2457,2457,3,3,0
9643,AW00020642,Patricia Prasad,59,NEW,2013-10-16,150,1,2452,2452,2452,2,2,0
9644,AW00020643,Abigail Patterson,87,NEW,2013-08-28,152,1,15,15,15,2,2,0
9645,AW00020644,Patrick Brooks,87,NEW,2013-10-29,150,1,2457,2457,2457,3,3,0
9646,AW00020645,Xavier Stewart,43,NEW,2013-08-09,152,1,1143,1143,1143,4,4,0
9647,AW00020646,Ryan Chen,49,NEW,2013-08-24,152,1,1198,1198,1198,4,4,0
9648,AW00020647,Jared Bailey,49,NEW,2013-08-13,152,1,1155,1155,1155,2,2,0
9649,AW00020648,Jordan Mitchell,48,NEW,2013-11-28,149,1,2457,2457,2457,3,3,0
9650,AW00020649,Natalie Ramirez,49,NEW,2013-12-17,148,1,2488,2488,2488,4,4,0
9651,AW00020650,Bryan Gray,45,NEW,2013-08-05,152,1,1174,1174,1174,2,2,0
9652,AW00020651,Timothy Cooper,50,REGULAR,2013-11-06,149,2,3198,1599,1599,4,4,17
9653,AW00020652,Amanda Scott,51,NEW,2013-08-18,152,1,1174,1174,1174,2,2,0
9654,AW00020653,Jessica White,51,NEW,2013-08-02,152,1,1155,1155,1155,2,2,0
9655,AW00020654,Taylor Murphy,45,NEW,2013-08-16,152,1,1170,1170,1170,2,2,0
9656,AW00020655,Edward Butler,51,NEW,2013-09-01,151,1,47,47,47,4,4,0
9657,AW00020656,Marcus Perry,51,REGULAR,2013-11-14,149,2,3245,1622,1622,3,3,17
9658,AW00020657,Blake Russell,52,NEW,2013-08-19,152,1,1193,1193,1193,5,5,0
9659,AW00020658,Kaylee Campbell,50,NEW,2013-12-05,148,1,2457,2457,2457,3,3,0
9660,AW00020659,Xavier Baker,50,NEW,2013-12-25,148,1,2466,2466,2466,4,4,0
9661,AW00020660,Christina Cox,51,NEW,2013-07-31,153,1,1179,1179,1179,3,3,0
9662,AW00020661,Taylor Diaz,51,NEW,2013-08-14,152,1,1174,1174,1174,2,2,0
9663,AW00020662,Taylor Perry,52,NEW,2012-12-28,160,1,1751,1751,1751,2,2,0
9664,AW00020663,Kaitlyn Stewart,47,NEW,2013-02-22,158,1,1751,1751,1751,2,2,0
9665,AW00020664,Isaiah Watson,53,NEW,2013-03-18,157,1,1765,1765,1765,4,4,0
9666,AW00020665,James Evans,52,REGULAR,2013-12-12,148,2,4408,2204,2204,5,5,18
9667,AW00020666,Lacey Rai,52,NEW,2013-02-28,158,1,1715,1715,1715,3,3,0
9668,AW00020667,Jodi Pal,52,NEW,2013-04-11,156,1,1776,1776,1776,3,3,0
9669,AW00020668,Eric Rothenberg,52,NEW,2013-04-27,156,1,1751,1751,1751,2,2,0
9670,AW00020669,Rachel Ross,43,REGULAR,2013-12-04,148,2,3169,1584,1584,2,2,18
9671,AW00020670,Julia Cox,51,REGULAR,2013-12-16,148,2,3228,1614,1614,4,4,18
9672,AW00020671,Ronald Sanchez,45,NEW,2013-04-19,156,1,1736,1736,1736,2,2,0
9673,AW00020672,Fernando Ross,45,NEW,2013-05-06,155,1,1751,1751,1751,2,2,0
9674,AW00020673,Dylan Washington,45,NEW,2013-06-22,154,1,1755,1755,1755,2,2,0
9675,AW00020674,Samuel Butler,48,NEW,2013-08-02,152,1,1143,1143,1143,4,4,0
9676,AW00020675,Natalie Martin,48,NEW,2013-08-02,152,1,1155,1155,1155,2,2,0
9677,AW00020676,Carlos Parker,54,NEW,2013-04-13,156,1,15,15,15,2,2,0
9678,AW00020677,Trinity Bailey,49,NEW,2013-08-06,152,1,1184,1184,1184,4,4,0
9679,AW00020678,Martha Lin,44,NEW,2013-08-13,152,1,1155,1155,1155,2,2,0
9680,AW00020679,Dakota Jenkins,55,NEW,2013-03-25,157,1,64,64,64,3,3,0
9681,AW00020680,Ashley Anderson,49,REGULAR,2013-12-26,148,2,3219,1609,1609,3,3,18
9682,AW00020681,Walter Moreno,52,NEW,2013-02-01,158,1,10,10,10,1,1,0
9683,AW00020682,John Davis,51,NEW,2013-07-11,153,1,1736,1736,1736,2,2,0
9684,AW00020683,Amanda Mitchell,51,NEW,2013-07-01,153,1,1736,1736,1736,2,2,0
9685,AW00020684,Olivia Lee,52,NEW,2013-07-25,153,1,1730,1730,1730,3,3,0
9686,AW00020685,Mariah Powell,56,NEW,2013-08-27,152,1,1155,1155,1155,2,2,0
9687,AW00020686,Lucas Nelson,56,NEW,2013-08-04,152,1,1151,1151,1151,4,4,0
9688,AW00020687,Rebecca Campbell,56,NEW,2013-10-25,150,1,10,10,10,1,1,0
9689,AW00020688,Steven Ramirez,55,NEW,2014-01-17,147,1,69,69,69,3,3,0
9690,AW00020689,Connor Green,50,NEW,2013-06-01,154,1,79,79,79,3,3,0
9691,AW00020690,Nathaniel Torres,55,NEW,2013-12-14,148,1,39,39,39,3,3,0
9692,AW00020691,Eduardo Smith,56,NEW,2013-03-23,157,1,40,40,40,2,2,0
9693,AW00020692,John Lewis,50,NEW,2013-10-04,150,1,50,50,50,3,3,0
9694,AW00020693,Zachary Perry,55,NEW,2013-08-27,152,1,1155,1155,1155,2,2,0
9695,AW00020694,Daniel Anderson,57,NEW,2013-03-01,157,1,147,147,147,3,3,0
9696,AW00020695,Joshua Brown,57,NEW,2013-12-25,148,1,15,15,15,2,2,0
9697,AW00020696,Ethan Gonzales,57,NEW,2013-02-04,158,1,74,74,74,4,4,0
9698,AW00020697,Stefanie Schmidt,56,NEW,2013-12-11,148,1,78,78,78,4,4,0
9699,AW00020698,Darren Chandra,51,NEW,2013-05-27,155,1,24,24,24,3,3,0
9700,AW00020699,Hunter Wang,57,NEW,2013-08-04,152,1,1209,1209,1209,3,3,0
9701,AW00020700,Marcus Scott,56,NEW,2013-08-04,152,1,1243,1243,1243,6,6,0
9702,AW00020701,Liz Anderson,45,NEW,2013-08-27,152,1,1155,1155,1155,2,2,0
9703,AW00020702,Oscar Ross,57,NEW,2013-07-20,153,1,1751,1751,1751,2,2,0
9704,AW00020703,Seth White,58,NEW,2013-08-08,152,1,1736,1736,1736,2,2,0
9705,AW00020704,Shane Rodriguez,58,NEW,2013-10-01,150,1,78,78,78,4,4,0
9706,AW00020705,Kevin Roberts,52,NEW,2013-04-01,156,1,69,69,69,3,3,0
9707,AW00020706,Haley Gonzalez,53,NEW,2013-08-28,152,1,1760,1760,1760,3,3,0
9708,AW00020707,Danielle Stewart,53,NEW,2013-08-19,152,1,1751,1751,1751,2,2,0
9709,AW00020708,Devin Thompson,46,REGULAR,2013-12-07,148,2,4406,2203,2203,4,4,17
9710,AW00020709,Samuel Evans,58,NEW,2013-08-05,152,1,1730,1730,1730,3,3,0
9711,AW00020710,Andres Raje,46,REGULAR,2013-04-26,156,2,3240,1620,1620,4,4,15
9712,AW00020711,Ebony Sanz,47,REGULAR,2013-05-26,155,2,3240,1620,1620,4,4,15
9713,AW00020712,Colin Huang,46,REGULAR,2013-06-09,154,2,3261,1630,1630,3,3,16
9714,AW00020713,Kathleen Gill,43,REGULAR,2013-11-26,149,2,3422,1711,1711,5,5,21
9715,AW00020714,Christine Beck,43,NEW,2013-03-12,157,1,188,188,188,3,3,0
9716,AW00020715,Henry Kapoor,49,NEW,2013-08-08,152,1,196,196,196,4,4,0
9717,AW00020716,Kristina Arun,47,REGULAR,2013-12-10,148,3,3911,1303,1303,6,6,19
9718,AW00020717,Chelsea Ray,42,REGULAR,2013-06-28,154,2,3240,1620,1620,4,4,16
9719,AW00020718,Ricky Ruiz,48,REGULAR,2013-10-31,150,2,3283,1641,1641,4,4,20
9720,AW00020719,Lawrence Alvarez,48,REGULAR,2013-05-21,155,2,1947,973,973,4,4,12
9721,AW00020720,Regina Subram,48,REGULAR,2013-05-24,155,2,1938,969,969,3,3,12
9722,AW00020721,Hailey Perry,49,NEW,2013-08-09,152,1,25,25,25,1,1,0
9723,AW00020722,Kellie Serrano,49,NEW,2013-05-17,155,3,2378,792,792,6,6,11
9724,AW00020723,Cedric Zhu,49,NEW,2013-07-20,153,1,144,144,144,4,4,0
9725,AW00020724,Ebony Vance,50,NEW,2013-07-24,153,1,25,25,25,1,1,0
9726,AW00020725,Linda Romero,50,NEW,2013-12-15,148,1,64,64,64,3,3,0
9727,AW00020726,Beth Romero,44,REGULAR,2013-06-01,154,2,1941,970,970,5,5,12
9728,AW00020727,Arturo Ye,51,NEW,2013-11-18,149,1,30,30,30,2,2,0
9729,AW00020728,Cedric Chande,50,NEW,2013-06-05,154,1,709,709,709,4,4,0
9730,AW00020729,Aimee Zhou,49,NEW,2013-06-20,154,1,78,78,78,4,4,0
9731,AW00020730,Aaron Shan,50,NEW,2013-06-03,154,1,69,69,69,3,3,0
9732,AW00020731,Andre KovÔö£├¡r,51,NEW,2013-03-30,157,1,43,43,43,3,3,0
9733,AW00020732,Joshua Walker,40,NEW,2013-03-05,157,1,10,10,10,1,1,0
9734,AW00020733,Sheena Luo,46,NEW,2013-05-25,155,1,24,24,24,3,3,0
9735,AW00020734,Luis Phillips,46,NEW,2013-05-28,155,1,7,7,7,2,2,0
